category,product_name,product_slug,city,store,quantity,price
TV,Телевизор LED ARTEL UA32H3200 HD SMART (KZ),televizor-led-artel-ua32h3200-hd-smart-kz,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,104990
TV,Телевизор LED TCL 32S5400 Android TV,televizor-led-tcl-32s5400-android-tv,Айтеке Би,"ул. Айтеке Би, 48",2,114990
TV,Телевизор LG LED 65UT80006LA UHD SMART,televizor-lg-led-65ut80006la-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,519990
TV,Телевизор LG LED 50UT80006LA UHD SMART,televizor-lg-led-50ut80006la-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",3,314990
TV,Телевизор SAMSUNG LED UE43DU7100UXCE UHD SMART,televizor-samsung-led-ue43du7100uxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,239990
TV,Телевизор SAMSUNG QLED QE55Q60DAUXCE UHD SMART,televizor-samsung-qled-qe55q60dauxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,559990
TV,Телевизор SAMSUNG LED UE55DU8000UXCE UHD SMART,televizor-samsung-led-ue55du8000uxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,409990
TV,Телевизор SAMSUNG QLED QE65Q60DAUXCE UHD SMART,televizor-samsung-qled-qe65q60dauxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,759990
TV,Телевизор LED HISENSE 65A6K (SMART UHD),televizor-led-hisense-65a6k-smart-uhd,Айтеке Би,"ул. Айтеке Би, 48",2,424990
TV,Телевизор SAMSUNG LED UE50DU8000UXCE UHD SMART,televizor-samsung-led-ue50du8000uxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,364990
TV,Телевизор LED TCL 65V6B UHD Android TV,televizor-led-tcl-65v6b-uhd-android-tv,Айтеке Би,"ул. Айтеке Би, 48",2,374990
TV,Телевизор SAMSUNG LED UE50DU7100UXCE UHD SMART,televizor-samsung-led-ue50du7100uxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,304990
TV,Телевизор LG LED 55UT80006LA UHD SMART,televizor-lg-led-55ut80006la-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",3,389990
TV,Телевизор LG LED 43UT81009LB UHD SMART,televizor-lg-led-43ut81009lb-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,274990
TV,Телевизор LED HISENSE 55A6N (SMART UHD),televizor-led-hisense-55a6n-smart-uhd,Айтеке Би,"ул. Айтеке Би, 48",2,299990
TV,Телевизор SAMSUNG LED UE55DU8500UXCE UHD SMART,televizor-samsung-led-ue55du8500uxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,439990
TV,Телевизор LG LED 75UT80006LA UHD SMART,televizor-lg-led-75ut80006la-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,799990
TV,Телевизор LG 55QNED80T6A UHD SMART,televizor-lg-55qned80t6a-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,549990
TV,Телевизор SAMSUNG LED UE65DU8000UXCE UHD SMART,televizor-samsung-led-ue65du8000uxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,559990
TV,Телевизор SAMSUNG LED UE50DU8500UXCE UHD SMART,televizor-samsung-led-ue50du8500uxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,389990
TV,Телевизор HISENSE QLED 65E7KQ UHD SMART,televizor-hisense-qled-65e7kq-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,474990
TV,Телевизор LG LED 65UT81009LB UHD SMART,televizor-lg-led-65ut81009lb-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,549990
TV,Телевизор LED HISENSE 50A6K (SMART UHD),televizor-led-hisense-50a6k-smart-uhd,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,249990
TV,Телевизор TCL QLED 55C655 UHD Android TV,televizor-tcl-qled-55c655-uhd-android-tv,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,314990
TV,Телевизор LED HISENSE 55A6K (SMART UHD),televizor-led-hisense-55a6k-smart-uhd,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,299990
TV,Телевизор LG LED 65UT91006LA UHD SMART,televizor-lg-led-65ut91006la-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,639990
TV,Телевизор HISENSE QLED 65E7NQ UHD SMART,televizor-hisense-qled-65e7nq-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,474990
TV,Телевизор SAMSUNG LED UE65DU8500UXCE UHD SMART,televizor-samsung-led-ue65du8500uxce-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,609990
TV,Телевизор HISENSE QLED 55E7KQ UHD SMART,televizor-hisense-qled-55e7kq-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,374990
TV,Телевизор LG LED 43UT91006LA UHD SMART,televizor-lg-led-43ut91006la-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",3,304990
TV,Телевизор LG LED 55UT91006LA UHD SMART,televizor-lg-led-55ut91006la-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,469990
TV,Телевизор LG LED 50UT81009LB UHD SMART,televizor-lg-led-50ut81009lb-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,339990
TV,Телевизор LG LED 50UT91006LA UHD SMART,televizor-lg-led-50ut91006la-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,379990
TV,Телевизор LG NanoCell 65NANO80T6A UHD SMART,televizor-lg-nanocell-65nano80t6a-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,639990
TV,Телевизор LED HISENSE 65A6N (SMART UHD),televizor-led-hisense-65a6n-smart-uhd,Айтеке Би,"ул. Айтеке Би, 48",1,424990
TV,Телевизор LED TCL 50V6B UHD Android TV,televizor-led-tcl-50v6b-uhd-android-tv,Айтеке Би,"ул. Айтеке Би, 48",2,194990
TV,Телевизор LG LED 55UT81009LB UHD SMART,televizor-lg-led-55ut81009lb-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,409990
TV,Телевизор LED HISENSE 50A6N (SMART UHD),televizor-led-hisense-50a6n-smart-uhd,Айтеке Би,"ул. Айтеке Би, 48",2,249990
TV,Телевизор LED ARTEL 50D8000 (UA50H3502) UHD SMART (KZ),televizor-led-artel-50d8000-ua50h3502-uhd-smart-kz,Айтеке Би,"ул. Айтеке Би, 48",2,199990
TV,Телевизор HISENSE QLED 50E7NQ UHD SMART,televizor-hisense-qled-50e7nq-uhd-smart,Айтеке Би,"ул. Айтеке Би, 48",2,319990
TV,Телевизор LED ARTEL A55LU8500 UHD SMART (KZ),televizor-led-artel-a55lu8500-uhd-smart-kz,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,224990
WM,Стиральная машина HANSA WHN 6100D3BSW,stiralnaya-mashina-hansa-whn-6100d3bsw,Айтеке Би,"ул. Айтеке Би, 48",2,149990
WM,Стиральная машина SAMSUNG WW 60AG4S00CE,stiralnaya-mashina-samsung-ww-60ag4s00ce,Айтеке Би,"ул. Айтеке Би, 48",3,194990
WM,Стиральная машина SAMSUNG WW 80AG6S28AXLD,stiralnaya-mashina-samsung-ww-80ag6s28axld,Айтеке Би,"ул. Айтеке Би, 48",3,304990
WM,Стиральная машина LG F2 J3NS0W,stiralnaya-mashina-lg-f2-j3ns0w,Айтеке Би,"ул. Айтеке Би, 48",4,179990
WM,Стиральная машина INDESIT BWSA 51051 1,stiralnaya-mashina-indesit-bwsa-51051-1,Айтеке Би,"ул. Айтеке Би, 48",2,114990
WM,Стиральная машина SAMSUNG WW 90T554CAT/LD,stiralnaya-mashina-samsung-ww-90t554catld,Айтеке Би,"ул. Айтеке Би, 48",3,349990
WM,Стиральная машина SAMSUNG WW 80AG6S28AELD,stiralnaya-mashina-samsung-ww-80ag6s28aeld,Айтеке Би,"ул. Айтеке Би, 48",2,299990
WM,Стиральная машина LG F2 V5PS0W,stiralnaya-mashina-lg-f2-v5ps0w,Айтеке Би,"ул. Айтеке Би, 48",2,264990
WM,Стиральная машина SAMSUNG WW 80AGAS26AELD,stiralnaya-mashina-samsung-ww-80agas26aeld,Айтеке Би,"ул. Айтеке Би, 48",2,264990
WM,Стиральная машина с сушкой LG F2 J6HG7W,stiralnaya-mashina-lg-f2-j6hg7w,Айтеке Би,"ул. Айтеке Би, 48",3,314990
WM,Стиральная машина SAMSUNG WW 80AG6L28BELD,stiralnaya-mashina-samsung-ww-80ag6l28beld,Айтеке Би,"ул. Айтеке Би, 48",2,329990
WM,Стиральная машина LG F2 M5HS6W,stiralnaya-mashina-lg-f2-m5hs6w,Айтеке Би,"ул. Айтеке Би, 48",3,239990
WM,Стиральная машина LG F2 M5HS6S,stiralnaya-mashina-lg-f2-m5hs6s,Айтеке Би,"ул. Айтеке Би, 48",4,249990
WM,Стиральная машина SAMSUNG WW 70AG5S21EELD,stiralnaya-mashina-samsung-ww-70ag5s21eeld,Айтеке Би,"ул. Айтеке Би, 48",3,234990
WM,Стиральная машина HANSA WHE 6100 WL,stiralnaya-mashina-hansa-whe-6100-wl,Айтеке Би,"ул. Айтеке Би, 48",2,119990
WM,Стиральная машина LG F4 M5VS6W,stiralnaya-mashina-lg-f4-m5vs6w,Айтеке Би,"ул. Айтеке Би, 48",3,269990
WM,Стиральная машина SAMSUNG WW 70AG5S21CXLD,stiralnaya-mashina-samsung-ww-70ag5s21cxld,Айтеке Би,"ул. Айтеке Би, 48",2,239990
WM,Стиральная машина SAMSUNG WW 65AG4S21CXLD,stiralnaya-mashina-samsung-ww-65ag4s21cxld,Айтеке Би,"ул. Айтеке Би, 48",3,224990
WM,Стиральная машина LG F2 J3HS8J,stiralnaya-mashina-lg-f2-j3hs8j,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,234990
WM,Стиральная машина SAMSUNG WW 80AGAS26AXLD,stiralnaya-mashina-samsung-ww-80agas26axld,Айтеке Би,"ул. Айтеке Би, 48",3,269990
WM,Стиральная машина LG F2 J3NS2W,f2-j3ns2w,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,209990
WM,Стиральная машина SAMSUNG WW 70AGAS22AXLD,stiralnaya-mashina-samsung-ww-70agas22axld,Айтеке Би,"ул. Айтеке Би, 48",2,244990
WM,Стиральная машина LG F2 V3FS6W,stiralnaya-mashina-lg-f2-v3fs6w,Айтеке Би,"ул. Айтеке Би, 48",3,299990
WM,Стиральная машина SAMSUNG WW 65AG4S21CELD,stiralnaya-mashina-samsung-ww-65ag4s21celd,Айтеке Би,"ул. Айтеке Би, 48",2,204990
WM,Стиральная машина LG F2 J3WS1W,stiralnaya-mashina-lg-f2-j3ws1w,Айтеке Би,"ул. Айтеке Би, 48",3,214990
WM,Стиральная машина MIDEA MFN60-S1003 Slim,stiralnaya-mashina-midea-mfn60-s1003-slim,Айтеке Би,"ул. Айтеке Би, 48",2,129990
WM,Стиральная машина LG F2 J3WS0W,stiralnaya-mashina-lg-f2-j3ws0w,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",2,214990
WM,Стиральная машина LG F2 J3NS8W,stiralnaya-mashina-lg-f2-j3ns8w,Айтеке Би,"ул. Айтеке Би, 48",4,194990
WM,Стиральная машина SAMSUNG WW 80AG6L28BBLD,stiralnaya-mashina-samsung-ww-80ag6l28bbld,Айтеке Би,"ул. Айтеке Би, 48",2,334990
WM,Стиральная машина SAMSUNG WW 90T554CAX/LD,stiralnaya-mashina-samsung-ww-90t554caxld,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,354990
WM,Стиральная машина LG F2 J3WS8W,stiralnaya-mashina-lg-f2-j3ws8w,Айтеке Би,"ул. Айтеке Би, 48",3,219990
WM,Стиральная машина BEKO WSPE 6H616W,stiralnaya-mashina-beko-wspe-6h616w,Айтеке Би,"ул. Айтеке Би, 48",2,204990
WM,Стиральная машина MIDEA MFN11W60B/S-KZ,stiralnaya-mashina-midea-mfn11w60bs-kz,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,164990
WM,Стиральная машина Hisense WFVB 6010M HSN,stiralnaya-mashina-hisense-wfvb-6010m-hsn,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,159990
WM,Стиральная машина с сушкой HISENSE WDQA 8014 VM,stiralnaya-mashina-s-sushkoy-hisense-wdqa-8014-vm,Айтеке Би,"ул. Айтеке Би, 48",2,239990
WM,Стиральная машина BEKO WRS 5512 BWW,stiralnaya-mashina-beko-wrs-5512-bww,Айтеке Би,"ул. Айтеке Би, 48",2,159990
WM,Стиральная машина INDESIT BWSA 61051 WWV RU,stiralnaya-mashina-indesit-bwsa-61051-wwv-ru,Айтеке Би,"ул. Айтеке Би, 48",2,124990
WM,Стиральная машина Hisense WFQP 7012 VM,stiralnaya-mashina-hisense-wfqp-7012-vm,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,189990
WM,Стиральная машина П/А ARTEL TE-45P (KZ),stiralnaya-mashina-pa-artel-te-45p-kz,Айтеке Би,"ул. Айтеке Би, 48",2,62990
WM,Стиральная машина MIDEA MFN60-S1003S Slim,stiralnaya-mashina-midea-mfn60-s1003s-slim,Айтеке Би,"ул. Айтеке Би, 48",2,144990
WM,Стиральная машина П/А ARTEL TC-60 (KZ),stiralnaya-mashina-pa-artel-tc-60-kz,Айтеке Би,"ул. Айтеке Би, 48",3,69990
WM,Стиральная машина BEKO WRE 6512BWW,stiralnaya-mashina-beko-wre-6512bww,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,169990
WM,Стиральная машина Hisense WFVB 7012M HSN,stiralnaya-mashina-hisense-wfvb-7012m-hsn,Айтеке Би,"ул. Айтеке Би, 48",2,179990
WM,Стиральная машина Hisense WFVC 6010 HSN,stiralnaya-mashina-hisense-wfvc-6010,Айтеке Би,"ул. Айтеке Би, 48",3,159990
WM,Стиральная машина BEKO WSPE 7H616W,stiralnaya-mashina-beko-wspe-7h616w,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,234990
WM,Стиральная машина Hisense WFQP 6012 VM,stiralnaya-mashina-hisense-wfqp-6012-vm,Айтеке Би,"ул. Айтеке Би, 48",3,169990
WM,Стиральная машина LG F2 V7GW1W,stiralnaya-mashina-lg-f2-v7gw1w,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,314990
WM,Стиральная машина DAUSCHER WMD-1280NDV-WH,stiralnaya-mashina-dauscher-wmd-1280ndv-wh,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,219990
WM,Стиральная машина INDESIT BWSA 71052X WWV RU,stiralnaya-mashina-indesit-bwsa-71052x-wwv-ru,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,144990
WM,Стиральная машина MIDEA MFN11W60B W-KZ,stiralnaya-mashina-midea-mfn11w60b-w-kz,Айтеке Би,"ул. Айтеке Би, 48",2,169990
WM,Стиральная машина HANSA WHE 7120 WL,stiralnaya-mashina-hansa-whe-7120-wl,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,134990
WM,Стиральная машина DAUSCHER WMD-1060SL-WH,stiralnaya-mashina-dauscher-wmd-1060sl-wh,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,144990
WM,Стиральная машина LG F 1096SDS3,stiralnaya-mashina-lg-f-1096sds3,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,199990
WM,Стиральная машина BEKO WSRE 6512ZSS,stiralnaya-mashina-beko-wsre-6512zss,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,184990
WM,Стиральная машина MIDEA MFK03W70B/S-C,stiralnaya-mashina-midea-mfk03w70bs-c,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,179990
WM,Стиральная машина П/А ARTEL TG-90 P (KZ),stiralnaya-mashina-pa-artel-tg-90-p-kz,Айтеке Би,"ул. Айтеке Би, 48",2,84990
WM,Стиральная машина П/А ARTEL TC-100P (KZ),stiralnaya-mashina-pa-artel-tc-100p-kz,Айтеке Би,"ул. Айтеке Би, 48",4,92990
WM,Стиральная машина DAUSCHER WMD-1089WH,stiralnaya-mashina-dauscher-wmd-1089wh,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,149990
WM,Стиральная машина DAUSCHER WMD-1289ND,stiralnaya-mashina-dauscher-wmd-1289nd,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,179990
WM,Стиральная машина SAMSUNG WW 90A7M48PH/LD,stiralnaya-mashina-samsung-ww-90a7m48phld,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,369990
WM,Стиральная машина HANSA WHE 8140 WL,stiralnaya-mashina-hansa-whe-8140-wl,Айтеке Би,"ул. Айтеке Би, 48",2,149990
WM,Стиральная машина SAMSUNG WW 70J6210DW/LD,stiralnaya-mashina-samsung-ww-70j6210dwld,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,259990
WM,Стиральная машина с сушкой SAMSUNG WD 80K52E0ZW/LD,stiralnaya-mashina-s-sushkoy-samsung-wd-80k52e0zwld,Айтеке Би,"ул. Айтеке Би, 48 (на витрине)",1,389990
